time_ms,takeoff,urm_is_reliable,air_gps_hour,air_gps_minute,air_gps_second,air_gps_centisecond,air_gps_latitude_deg,air_gps_longitude,air_gps_altitude_m,air_gps_groundspeed_ms,air_gps_heading_deg,filtered_bmp_altitude_m,filtered_urm_altitude_m,filtered_airspeed_ms,air_bmp_pressure_hPa,air_bmp_temperature_deg,air_bmp_altitude_m,air_sdp_differentialPressure_Pa,air_sdp_airspeed_ms,air_AoA_angle_deg,air_AoS_angle_deg,ics_angle,fslg_is_alive,fslg_bno_qw,fslg_bno_qx,fslg_bno_qy,fslg_bno_qz,fslg_bno_roll,fslg_bno_pitch,fslg_bno_yaw,fslg_lsm_roll,fslg_lsm_pitch,fslg_lsm_yaw,fslg_bmp_pressure_hPa,fslg_temperature_deg,fslg_bmp_altitude_m,fslg_bno_accx_mss,fslg_bno_accy_mss,fslg_bno_accz_mss,fslg_lsm_accx_mss,fslg_lsm_accy_mss,fslg_lsm_accz_mss,bno_cal_system,bno_cal_gyro,bno_cal_accel,bno_cal_mag,under_is_alive,under_bmp_pressure_hPa,under_bmp_temperature_deg,under_bmp_altitude_m,under_urm_altitude_m,under_tsd20_altitude_m
11020,210.7014071,34.93621013,6.529080675,-13.76172608,-25.93621013,-29.99437148,-54.34333959,-70.57598499,-86.80863039,-103.0412758,-119.2739212,-135.5065666,-151.739212,-167.9718574,-180.2727955,-192.5737336,-204.8746717,-217.1756098,-229.4765478,-241.7774859,-254.078424,-266.3793621,-278.6803002,-290.9812383,-303.2821764,-315.5831144,-327.8840525,-340.1849906,-352.4859287,-364.7868668,-377.0878049,-389.388743,-401.6896811,-413.9906191,-426.2915572,-438.5924953,-450.8934334,-463.1943715,-475.4953096,-487.7962477,-500.0971857,-512.3981238,-524.6990619,-537,-549.3009381,-561.6018762,-573.9028143,-586.2037523,-598.5046904,-610.8056285,-623.1065666,-635.4075047
11030,210.8934334,34.96435272,6.530956848,-13.77861163,-25.96435272,-30.02626642,-54.39774859,-70.64540338,-86.89305816,-103.1407129,-119.3883677,-135.6360225,-151.8836773,-168.1313321,-180.443621,-192.7559099,-205.0681989,-217.3804878,-229.6927767,-242.0050657,-254.3173546,-266.6296435,-278.9419325,-291.2542214,-303.5665103,-315.8787992,-328.1910882,-340.5033771,-352.815666,-365.127955,-377.4402439,-389.7525328,-402.0648218,-414.3771107,-426.6893996,-439.0016886,-451.3139775,-463.6262664,-475.9385553,-488.2508443,-500.5631332,-512.8754221,-525.1877111,-537.5,-549.8122889,-562.1245779,-574.4368668,-586.7491557,-599.0614447,-611.3737336,-623.6860225,-635.9983114
11040,211.0854597,34.99249531,6.532833021,-13.79549719,-25.99249531,-30.05816135,-54.4521576,-70.71482176,-86.97748593,-103.2401501,-119.5028143,-135.7654784,-152.0281426,-168.2908068,-180.6144465,-192.9380863,-205.2617261,-217.5853659,-229.9090056,-242.2326454,-254.5562852,-266.879925,-279.2035647,-291.5272045,-303.8508443,-316.1744841,-328.4981238,-340.8217636,-353.1454034,-365.4690432,-377.7926829,-390.1163227,-402.4399625,-414.7636023,-427.087242,-439.4108818,-451.7345216,-464.0581614,-476.3818011,-488.7054409,-501.0290807,-513.3527205,-525.6763602,-538,-550.3236398,-562.6472795,-574.9709193,-587.2945591,-599.6181989,-611.9418386,-624.2654784,-636.5891182
11050,211.2774859,35.0206379,6.534709193,-13.81238274,-26.0206379,-30.09005629,-54.5065666,-70.78424015,-87.0619137,-103.3395872,-119.6172608,-135.8949343,-152.1726079,-168.4502814,-180.785272,-193.1202627,-205.4552533,-217.7902439,-230.1252345,-242.4602251,-254.7952158,-267.1302064,-279.465197,-291.8001876,-304.1351782,-316.4701689,-328.8051595,-341.1401501,-353.4751407,-365.8101313,-378.145122,-390.4801126,-402.8151032,-415.1500938,-427.4850844,-439.820075,-452.1550657,-464.4900563,-476.8250469,-489.1600375,-501.4950281,-513.8300188,-526.1650094,-538.5,-550.8349906,-563.1699812,-575.5049719,-587.8399625,-600.1749531,-612.5099437,-624.8449343,-637.179925
11060,211.4695122,35.04878049,6.536585366,-13.82926829,-26.04878049,-30.12195122,-54.56097561,-70.85365854,-87.14634146,-103.4390244,-119.7317073,-136.0243902,-152.3170732,-168.6097561,-180.9560976,-193.302439,-205.6487805,-217.995122,-230.3414634,-242.6878049,-255.0341463,-267.3804878,-279.7268293,-292.0731707,-304.4195122,-316.7658537,-329.1121951,-341.4585366,-353.804878,-366.1512195,-378.497561,-390.8439024,-403.1902439,-415.5365854,-427.8829268,-440.2292683,-452.5756098,-464.9219512,-477.2682927,-489.6146341,-501.9609756,-514.3073171,-526.6536585,-539,-551.3463415,-563.6926829,-576.0390244,-588.3853659,-600.7317073,-613.0780488,-625.4243902,-637.7707317
11070,211.6615385,35.07692308,6.538461538,-13.84615385,-26.07692308,-30.15384615,-54.61538462,-70.92307692,-87.23076923,-103.5384615,-119.8461538,-136.1538462,-152.4615385,-168.7692308,-181.1269231,-193.4846154,-205.8423077,-218.2,-230.5576923,-242.9153846,-255.2730769,-267.6307692,-279.9884615,-292.3461538,-304.7038462,-317.0615385,-329.4192308,-341.7769231,-354.1346154,-366.4923077,-378.85,-391.2076923,-403.5653846,-415.9230769,-428.2807692,-440.6384615,-452.9961538,-465.3538462,-477.7115385,-490.0692308,-502.4269231,-514.7846154,-527.1423077,-539.5,-551.8576923,-564.2153846,-576.5730769,-588.9307692,-601.2884615,-613.6461538,-626.0038462,-638.3615385
11080,211.8535647,35.10506567,6.540337711,-13.8630394,-26.10506567,-30.18574109,-54.66979362,-70.99249531,-87.315197,-103.6378987,-119.9606004,-136.2833021,-152.6060038,-168.9287054,-181.2977486,-193.6667917,-206.0358349,-218.404878,-230.7739212,-243.1429644,-255.5120075,-267.8810507,-280.2500938,-292.619137,-304.9881801,-317.3572233,-329.7262664,-342.0953096,-354.4643527,-366.8333959,-379.202439,-391.5714822,-403.9405253,-416.3095685,-428.6786116,-441.0476548,-453.4166979,-465.7857411,-478.1547842,-490.5238274,-502.8928705,-515.2619137,-527.6309568,-540,-552.3690432,-564.7380863,-577.1071295,-589.4761726,-601.8452158,-614.2142589,-626.5833021,-638.9523452
11090,212.045591,35.13320826,6.542213884,-13.87992495,-26.13320826,-30.21763602,-54.72420263,-71.0619137,-87.39962477,-103.7373358,-120.0750469,-136.412758,-152.750469,-169.0881801,-181.4685741,-193.8489681,-206.2293621,-218.6097561,-230.9901501,-243.3705441,-255.7509381,-268.1313321,-280.5117261,-292.8921201,-305.2725141,-317.6529081,-330.0333021,-342.4136961,-354.7940901,-367.1744841,-379.554878,-391.935272,-404.315666,-416.69606,-429.076454,-441.456848,-453.837242,-466.217636,-478.59803,-490.978424,-503.358818,-515.739212,-528.119606,-540.5,-552.880394,-565.260788,-577.641182,-590.021576,-602.40197,-614.782364,-627.162758,-639.543152
11100,212.2376173,35.16135084,6.544090056,-13.89681051,-26.16135084,-30.24953096,-54.77861163,-71.13133208,-87.48405253,-103.836773,-120.1894934,-136.5422139,-152.8949343,-169.2476548,-181.6393996,-194.0311445,-206.4228893,-218.8146341,-231.206379,-243.5981238,-255.9898687,-268.3816135,-280.7733583,-293.1651032,-305.556848,-317.9485929,-330.3403377,-342.7320826,-355.1238274,-367.5155722,-379.9073171,-392.2990619,-404.6908068,-417.0825516,-429.4742964,-441.8660413,-454.2577861,-466.649531,-479.0412758,-491.4330206,-503.8247655,-516.2165103,-528.6082552,-541,-553.3917448,-565.7834897,-578.1752345,-590.5669794,-602.9587242,-615.350469,-627.7422139,-640.1339587
11110,212.4296435,35.18949343,6.545966229,-13.91369606,-26.18949343,-30.28142589,-54.83302064,-71.20075047,-87.5684803,-103.9362101,-120.30394,-136.6716698,-153.0393996,-169.4071295,-181.8102251,-194.2133208,-206.6164165,-219.0195122,-231.4226079,-243.8257036,-256.2287992,-268.6318949,-281.0349906,-293.4380863,-305.841182,-318.2442777,-330.6473734,-343.050469,-355.4535647,-367.8566604,-380.2597561,-392.6628518,-405.0659475,-417.4690432,-429.8721388,-442.2752345,-454.6783302,-467.0814259,-479.4845216,-491.8876173,-504.2907129,-516.6938086,-529.0969043,-541.5,-553.9030957,-566.3061914,-578.7092871,-591.1123827,-603.5154784,-615.9185741,-628.3216698,-640.7247655
11120,212.6216698,35.21763602,6.547842402,-13.93058161,-26.21763602,-30.31332083,-54.88742964,-71.27016886,-87.65290807,-104.0356473,-120.4183865,-136.8011257,-153.1838649,-169.5666041,-181.9810507,-194.3954972,-206.8099437,-219.2243902,-231.6388368,-244.0532833,-256.4677298,-268.8821764,-281.2966229,-293.7110694,-306.1255159,-318.5399625,-330.954409,-343.3688555,-355.7833021,-368.1977486,-380.6121951,-393.0266417,-405.4410882,-417.8555347,-430.2699812,-442.6844278,-455.0988743,-467.5133208,-479.9277674,-492.3422139,-504.7566604,-517.1711069,-529.5855535,-542,-554.4144465,-566.8288931,-579.2433396,-591.6577861,-604.0722326,-616.4866792,-628.9011257,-641.3155722
11130,212.8136961,35.24577861,6.549718574,-13.94746717,-26.24577861,-30.34521576,-54.94183865,-71.33958724,-87.73733583,-104.1350844,-120.532833,-136.9305816,-153.3283302,-169.7260788,-182.1518762,-194.5776735,-207.0034709,-219.4292683,-231.8550657,-244.280863,-256.7066604,-269.1324578,-281.5582552,-293.9840525,-306.4098499,-318.8356473,-331.2614447,-343.687242,-356.1130394,-368.5388368,-380.9646341,-393.3904315,-405.8162289,-418.2420263,-430.6678236,-443.093621,-455.5194184,-467.9452158,-480.3710131,-492.7968105,-505.2226079,-517.6484053,-530.0742026,-542.5,-554.9257974,-567.3515947,-579.7773921,-592.2031895,-604.6289869,-617.0547842,-629.4805816,-641.906379
11140,213.0057223,35.2739212,6.551594747,-13.96435272,-26.2739212,-30.37711069,-54.99624765,-71.40900563,-87.8217636,-104.2345216,-120.6472795,-137.0600375,-153.4727955,-169.8855535,-182.3227017,-194.7598499,-207.1969981,-219.6341463,-232.0712946,-244.5084428,-256.945591,-269.3827392,-281.8198874,-294.2570356,-306.6941839,-319.1313321,-331.5684803,-344.0056285,-356.4427767,-368.879925,-381.3170732,-393.7542214,-406.1913696,-418.6285178,-431.065666,-443.5028143,-455.9399625,-468.3771107,-480.8142589,-493.2514071,-505.6885553,-518.1257036,-530.5628518,-543,-555.4371482,-567.8742964,-580.3114447,-592.7485929,-605.1857411,-617.6228893,-630.0600375,-642.4971857
11150,213.1977486,35.30206379,6.553470919,-13.98123827,-26.30206379,-30.40900563,-55.05065666,-71.47842402,-87.90619137,-104.3339587,-120.7617261,-137.1894934,-153.6172608,-170.0450281,-182.4935272,-194.9420263,-207.3905253,-219.8390244,-232.2875235,-244.7360225,-257.1845216,-269.6330206,-282.0815197,-294.5300188,-306.9785178,-319.4270169,-331.8755159,-344.324015,-356.7725141,-369.2210131,-381.6695122,-394.1180113,-406.5665103,-419.0150094,-431.4635084,-443.9120075,-456.3605066,-468.8090056,-481.2575047,-493.7060038,-506.1545028,-518.6030019,-531.0515009,-543.5,-555.9484991,-568.3969981,-580.8454972,-593.2939962,-605.7424953,-618.1909944,-630.6394934,-643.0879925
11160,213.3897749,35.33020638,6.555347092,-13.99812383,-26.33020638,-30.44090056,-55.10506567,-71.5478424,-87.99061914,-104.4333959,-120.8761726,-137.3189493,-153.7617261,-170.2045028,-182.6643527,-195.1242026,-207.5840525,-220.0439024,-232.5037523,-244.9636023,-257.4234522,-269.8833021,-282.343152,-294.8030019,-307.2628518,-319.7227017,-332.1825516,-344.6424015,-357.1022514,-369.5621013,-382.0219512,-394.4818011,-406.941651,-419.4015009,-431.8613508,-444.3212008,-456.7810507,-469.2409006,-481.7007505,-494.1606004,-506.6204503,-519.0803002,-531.5401501,-544,-556.4598499,-568.9196998,-581.3795497,-593.8393996,-606.2992495,-618.7590994,-631.2189493,-643.6787992
11170,213.5818011,35.35834897,6.557223265,-14.01500938,-26.35834897,-30.4727955,-55.15947467,-71.61726079,-88.0750469,-104.532833,-120.9906191,-137.4484053,-153.9061914,-170.3639775,-182.8351782,-195.306379,-207.7775797,-220.2487805,-232.7199812,-245.191182,-257.6623827,-270.1335835,-282.6047842,-295.075985,-307.5471857,-320.0183865,-332.4895872,-344.960788,-357.4319887,-369.9031895,-382.3743902,-394.845591,-407.3167917,-419.7879925,-432.2591932,-444.730394,-457.2015947,-469.6727955,-482.1439962,-494.615197,-507.0863977,-519.5575985,-532.0287992,-544.5,-556.9712008,-569.4424015,-581.9136023,-594.384803,-606.8560038,-619.3272045,-631.7984053,-644.269606
11180,213.7738274,35.38649156,6.559099437,-14.03189493,-26.38649156,-30.50469043,-55.21388368,-71.68667917,-88.15947467,-104.6322702,-121.1050657,-137.5778612,-154.0506567,-170.5234522,-183.0060038,-195.4885553,-207.9711069,-220.4536585,-232.9362101,-245.4187617,-257.9013133,-270.3838649,-282.8664165,-295.3489681,-307.8315197,-320.3140713,-332.7966229,-345.2791745,-357.7617261,-370.2442777,-382.7268293,-395.2093809,-407.6919325,-420.1744841,-432.6570356,-445.1395872,-457.6221388,-470.1046904,-482.587242,-495.0697936,-507.5523452,-520.0348968,-532.5174484,-545,-557.4825516,-569.9651032,-582.4476548,-594.9302064,-607.412758,-619.8953096,-632.3778612,-644.8604128
11190,213.9658537,35.41463415,6.56097561,-14.04878049,-26.41463415,-30.53658537,-55.26829268,-71.75609756,-88.24390244,-104.7317073,-121.2195122,-137.7073171,-154.195122,-170.6829268,-183.1768293,-195.6707317,-208.1646341,-220.6585366,-233.152439,-245.6463415,-258.1402439,-270.6341463,-283.1280488,-295.6219512,-308.1158537,-320.6097561,-333.1036585,-345.597561,-358.0914634,-370.5853659,-383.0792683,-395.5731707,-408.0670732,-420.5609756,-433.054878,-445.5487805,-458.0426829,-470.5365854,-483.0304878,-495.5243902,-508.0182927,-520.5121951,-533.0060976,-545.5,-557.9939024,-570.4878049,-582.9817073,-595.4756098,-607.9695122,-620.4634146,-632.9573171,-645.4512195
11200,214.1578799,35.44277674,6.562851782,-14.06566604,-26.44277674,-30.5684803,-55.32270169,-71.82551595,-88.32833021,-104.8311445,-121.3339587,-137.836773,-154.3395872,-170.8424015,-183.3476548,-195.8529081,-208.3581614,-220.8634146,-233.3686679,-245.8739212,-258.3791745,-270.8844278,-283.3896811,-295.8949343,-308.4001876,-320.9054409,-333.4106942,-345.9159475,-358.4212008,-370.926454,-383.4317073,-395.9369606,-408.4422139,-420.9474672,-433.4527205,-445.9579737,-458.463227,-470.9684803,-483.4737336,-495.9789869,-508.4842402,-520.9894934,-533.4947467,-546,-558.5052533,-571.0105066,-583.5157598,-596.0210131,-608.5262664,-621.0315197,-633.536773,-646.0420263
11210,214.3499062,35.47091932,6.564727955,-14.08255159,-26.47091932,-30.60037523,-55.37711069,-71.89493433,-88.41275797,-104.9305816,-121.4484053,-137.9662289,-154.4840525,-171.0018762,-183.5184803,-196.0350844,-208.5516886,-221.0682927,-233.5848968,-246.1015009,-258.6181051,-271.1347092,-283.6513133,-296.1679174,-308.6845216,-321.2011257,-333.7177298,-346.234334,-358.7509381,-371.2675422,-383.7841463,-396.3007505,-408.8173546,-421.3339587,-433.8505629,-446.367167,-458.8837711,-471.4003752,-483.9169794,-496.4335835,-508.9501876,-521.4667917,-533.9833959,-546.5,-559.0166041,-571.5332083,-584.0498124,-596.5664165,-609.0830206,-621.5996248,-634.1162289,-646.632833
11220,214.5419325,35.49906191,6.566604128,-14.09943715,-26.49906191,-30.63227017,-55.4315197,-71.96435272,-88.49718574,-105.0300188,-121.5628518,-138.0956848,-154.6285178,-171.1613508,-183.6893058,-196.2172608,-208.7452158,-221.2731707,-233.8011257,-246.3290807,-258.8570356,-271.3849906,-283.9129456,-296.4409006,-308.9688555,-321.4968105,-334.0247655,-346.5527205,-359.0806754,-371.6086304,-384.1365854,-396.6645403,-409.1924953,-421.7204503,-434.2484053,-446.7763602,-459.3043152,-471.8322702,-484.3602251,-496.8881801,-509.4161351,-521.9440901,-534.472045,-547,-559.527955,-572.0559099,-584.5838649,-597.1118199,-609.6397749,-622.1677298,-634.6956848,-647.2236398
11230,214.7339587,35.5272045,6.5684803,-14.1163227,-26.5272045,-30.6641651,-55.48592871,-72.03377111,-88.58161351,-105.1294559,-121.6772983,-138.2251407,-154.7729831,-171.3208255,-183.8601313,-196.3994371,-208.938743,-221.4780488,-234.0173546,-246.5566604,-259.0959662,-271.635272,-284.1745779,-296.7138837,-309.2531895,-321.7924953,-334.3318011,-346.8711069,-359.4104128,-371.9497186,-384.4890244,-397.0283302,-409.567636,-422.1069418,-434.6462477,-447.1855535,-459.7248593,-472.2641651,-484.8034709,-497.3427767,-509.8820826,-522.4213884,-534.9606942,-547.5,-560.0393058,-572.5786116,-585.1179174,-597.6572233,-610.1965291,-622.7358349,-635.2751407,-647.8144465
11240,214.925985,35.55534709,6.570356473,-14.13320826,-26.55534709,-30.69606004,-55.54033771,-72.10318949,-88.66604128,-105.2288931,-121.7917448,-138.3545966,-154.9174484,-171.4803002,-184.0309568,-196.5816135,-209.1322702,-221.6829268,-234.2335835,-246.7842402,-259.3348968,-271.8855535,-284.4362101,-296.9868668,-309.5375235,-322.0881801,-334.6388368,-347.1894934,-359.7401501,-372.2908068,-384.8414634,-397.3921201,-409.9427767,-422.4934334,-435.0440901,-447.5947467,-460.1454034,-472.69606,-485.2467167,-497.7973734,-510.34803,-522.8986867,-535.4493433,-548,-560.5506567,-573.1013133,-585.65197,-598.2026266,-610.7532833,-623.30394,-635.8545966,-648.4052533
11250,215.1180113,35.58348968,6.572232645,-14.15009381,-26.58348968,-30.72795497,-55.59474672,-72.17260788,-88.75046904,-105.3283302,-121.9061914,-138.4840525,-155.0619137,-171.6397749,-184.2017824,-196.7637899,-209.3257974,-221.8878049,-234.4498124,-247.0118199,-259.5738274,-272.1358349,-284.6978424,-297.2598499,-309.8218574,-322.3838649,-334.9458724,-347.5078799,-360.0698874,-372.6318949,-385.1939024,-397.7559099,-410.3179174,-422.879925,-435.4419325,-448.00394,-460.5659475,-473.127955,-485.6899625,-498.25197,-510.8139775,-523.375985,-535.9379925,-548.5,-561.0620075,-573.624015,-586.1860225,-598.74803,-611.3100375,-623.872045,-636.4340525,-648.99606
11260,215.3100375,35.61163227,6.574108818,-14.16697936,-26.61163227,-30.75984991,-55.64915572,-72.24202627,-88.83489681,-105.4277674,-122.0206379,-138.6135084,-155.206379,-171.7992495,-184.3726079,-196.9459662,-209.5193246,-222.0926829,-234.6660413,-247.2393996,-259.812758,-272.3861163,-284.9594747,-297.532833,-310.1061914,-322.6795497,-335.2529081,-347.8262664,-360.3996248,-372.9729831,-385.5463415,-398.1196998,-410.6930582,-423.2664165,-435.8397749,-448.4131332,-460.9864916,-473.5598499,-486.1332083,-498.7065666,-511.279925,-523.8532833,-536.4266417,-549,-561.5733583,-574.1467167,-586.720075,-599.2934334,-611.8667917,-624.4401501,-637.0135084,-649.5868668
11270,215.5020638,35.63977486,6.575984991,-14.18386492,-26.63977486,-30.79174484,-55.70356473,-72.31144465,-88.91932458,-105.5272045,-122.1350844,-138.7429644,-155.3508443,-171.9587242,-184.5434334,-197.1281426,-209.7128518,-222.297561,-234.8822702,-247.4669794,-260.0516886,-272.6363977,-285.2211069,-297.8058161,-310.3905253,-322.9752345,-335.5599437,-348.1446529,-360.7293621,-373.3140713,-385.8987805,-398.4834897,-411.0681989,-423.6529081,-436.2376173,-448.8223265,-461.4070356,-473.9917448,-486.576454,-499.1611632,-511.7458724,-524.3305816,-536.9152908,-549.5,-562.0847092,-574.6694184,-587.2541276,-599.8388368,-612.423546,-625.0082552,-637.5929644,-650.1776735
11280,215.6940901,35.66791745,6.577861163,-14.20075047,-26.66791745,-30.82363977,-55.75797373,-72.38086304,-89.00375235,-105.6266417,-122.249531,-138.8724203,-155.4953096,-172.1181989,-184.7142589,-197.3103189,-209.906379,-222.502439,-235.0984991,-247.6945591,-260.2906191,-272.8866792,-285.4827392,-298.0787992,-310.6748593,-323.2709193,-335.8669794,-348.4630394,-361.0590994,-373.6551595,-386.2512195,-398.8472795,-411.4433396,-424.0393996,-436.6354597,-449.2315197,-461.8275797,-474.4236398,-487.0196998,-499.6157598,-512.2118199,-524.8078799,-537.40394,-550,-562.59606,-575.1921201,-587.7881801,-600.3842402,-612.9803002,-625.5763602,-638.1724203,-650.7684803
11290,215.8861163,35.69606004,6.579737336,-14.21763602,-26.69606004,-30.85553471,-55.81238274,-72.45028143,-89.08818011,-105.7260788,-122.3639775,-139.0018762,-155.6397749,-172.2776735,-184.8850844,-197.4924953,-210.0999062,-222.7073171,-235.314728,-247.9221388,-260.5295497,-273.1369606,-285.7443715,-298.3517824,-310.9591932,-323.5666041,-336.174015,-348.7814259,-361.3888368,-373.9962477,-386.6036585,-399.2110694,-411.8184803,-424.4258912,-437.0333021,-449.6407129,-462.2481238,-474.8555347,-487.4629456,-500.0703565,-512.6777674,-525.2851782,-537.8925891,-550.5,-563.1074109,-575.7148218,-588.3222326,-600.9296435,-613.5370544,-626.1444653,-638.7518762,-651.3592871
11300,216.0781426,35.72420263,6.581613508,-14.23452158,-26.72420263,-30.88742964,-55.86679174,-72.51969981,-89.17260788,-105.8255159,-122.478424,-139.1313321,-155.7842402,-172.4371482,-185.0559099,-197.6746717,-210.2934334,-222.9121951,-235.5309568,-248.1497186,-260.7684803,-273.387242,-286.0060038,-298.6247655,-311.2435272,-323.8622889,-336.4810507,-349.0998124,-361.7185741,-374.3373358,-386.9560976,-399.5748593,-412.193621,-424.8123827,-437.4311445,-450.0499062,-462.6686679,-475.2874296,-487.9061914,-500.5249531,-513.1437148,-525.7624765,-538.3812383,-551,-563.6187617,-576.2375235,-588.8562852,-601.4750469,-614.0938086,-626.7125704,-639.3313321,-651.9500938
11310,216.2701689,35.75234522,6.583489681,-14.25140713,-26.75234522,-30.91932458,-55.92120075,-72.5891182,-89.25703565,-105.9249531,-122.5928705,-139.260788,-155.9287054,-172.5966229,-185.2267355,-197.856848,-210.4869606,-223.1170732,-235.7471857,-248.3772983,-261.0074109,-273.6375235,-286.267636,-298.8977486,-311.5278612,-324.1579737,-336.7880863,-349.4181989,-362.0483114,-374.678424,-387.3085366,-399.9386492,-412.5687617,-425.1988743,-437.8289869,-450.4590994,-463.089212,-475.7193246,-488.3494371,-500.9795497,-513.6096623,-526.2397749,-538.8698874,-551.5,-564.1301126,-576.7602251,-589.3903377,-602.0204503,-614.6505629,-627.2806754,-639.910788,-652.5409006
11320,216.4621951,35.7804878,6.585365854,-14.26829268,-26.7804878,-30.95121951,-55.97560976,-72.65853659,-89.34146341,-106.0243902,-122.7073171,-139.3902439,-156.0731707,-172.7560976,-185.397561,-198.0390244,-210.6804878,-223.3219512,-235.9634146,-248.604878,-261.2463415,-273.8878049,-286.5292683,-299.1707317,-311.8121951,-324.4536585,-337.095122,-349.7365854,-362.3780488,-375.0195122,-387.6609756,-400.302439,-412.9439024,-425.5853659,-438.2268293,-450.8682927,-463.5097561,-476.1512195,-488.7926829,-501.4341463,-514.0756098,-526.7170732,-539.3585366,-552,-564.6414634,-577.2829268,-589.9243902,-602.5658537,-615.2073171,-627.8487805,-640.4902439,-653.1317073
